Brand,Model,Year,Mileage,Price
벤츠,GLB-클래스,2022,54512,3980
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,GLC-클래스,2023,41673,5750
아우디,Q4,2025,19193,4900
BMW,7시리즈,2025,8100,0
BMW,X7,2022,94076,7600
미니,에이스맨,2025,9860,4450
BMW,5시리즈,2022,64029,3200
포르쉐,더 뉴 타이칸,2025,6608,18600
BMW,X3,2024,35017,5250
BMW,X5,2020,50292,6250
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,3시리즈,2025,4840,4000
BMW,8시리즈,2025,17802,0
포르쉐,718,2023,9775,10200
BMW,5시리즈,2022,75278,3690
아우디,e-트론,2023,102230,5550
BMW,5시리즈,2022,37562,3790
미니,쿠퍼,2025,6542,3500
BMW,5시리즈,2022,65264,4250
미니,쿠퍼,2025,6971,4690
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,GLE-클래스,2025,18057,8700
벤츠,A-클래스,2023,25172,5300
BMW,5시리즈,2022,57098,3850
BMW,X5,2021,57903,0
BMW,5시리즈,2023,38800,4750
BMW,3시리즈,2019,129200,2000
BMW,6시리즈,2022,29967,0
벤츠,S-클래스,2025,10213,11100
아우디,Q8,2023,39674,8150
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,3시리즈,2025,6228,4200
BMW,3시리즈,2021,24048,6300
BMW,X5,2023,83519,6950
벤츠,GLE-클래스,2025,2627,14600
BMW,7시리즈,2021,136574,4990
BMW,7시리즈,2025,8581,11800
BMW,3시리즈,2025,11364,3450
미니,쿠퍼,2025,5470,0
BMW,3시리즈,2025,8100,3900
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,C-클래스,2024,17346,5000
BMW,7시리즈,2024,27632,11800
BMW,X5,2018,123843,3150
미니,쿠퍼,2024,11330,3200
BMW,3시리즈,2025,9754,4400
폭스바겐,더 뉴 파사트,2015,98650,690
폭스바겐,ID.5,2024,6082,3990
BMW,X4,2023,58465,5350
BMW,X1,2023,46390,0
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,7시리즈,2022,74653,0
벤츠,CLS-클래스,2022,48648,6100
폭스바겐,티구안,2024,34383,3350
벤츠,EQS,2024,7222,12800
벤츠,A-클래스,2025,2804,4000
벤츠,S-클래스,2023,40796,12000
BMW,5시리즈,2025,6814,5400
아우디,Q8,2021,51499,6490
BMW,5시리즈,2022,51210,3700
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,5시리즈,2025,8595,0
BMW,i7,2025,4263,0
벤츠,A-클래스,2025,182,6700
벤츠,A-클래스,2025,13,6700
BMW,X7,2025,8246,11500
BMW,i4,2026,482,6300
BMW,X5,2023,31549,8700
아우디,Q7,2023,38749,7450
BMW,X5,2021,40850,6900
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,X7,2021,31220,8200
BMW,6시리즈,2022,88700,0
벤츠,GLE-클래스,2025,6640,9300
BMW,6시리즈,2023,36753,6350
BMW,3시리즈,2022,49752,3500
벤츠,S-클래스,2021,114326,8450
BMW,X1,2025,10500,4150
벤츠,GLC-클래스,2024,58512,7300
BMW,3시리즈,2025,8842,4400
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,5시리즈,2022,13306,4400
BMW,i4,2024,30966,5150
아우디,e-트론,2021,95044,4700
미니,쿠퍼,2025,4081,3600
BMW,X5,2024,57600,8700
미니,쿠퍼,2025,8172,4200
BMW,X5,2021,103390,6000
BMW,3시리즈,2025,10305,3650
BMW,5시리즈,2025,6066,6300
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,3시리즈,2025,7965,4550
아우디,Q3,2020,26717,3200
BMW,3시리즈,2025,10487,3800
벤츠,E-클래스,2022,28216,5050
벤츠,GLE-클래스,2021,72093,6800
BMW,2시리즈,2025,7893,3600
BMW,3시리즈,2025,7177,3850
벤츠,EQB,2024,37789,4660
포르쉐,더 뉴 파나메라,2025,3112,25500
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,GLE-클래스,2025,3273,11300
아우디,A8,2023,34691,8950
BMW,2시리즈,2025,5371,0
BMW,i4,2025,9849,6200
링컨,노틸러스,2023,26569,5190
아우디,A5,2025,3968,5200
BMW,X6,2025,7691,10900
BMW,X5,2024,29500,0
벤츠,GLE-클래스,2025,2401,12900
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,S-클래스,2022,66561,10900
미니,쿠퍼,2025,9376,4690
벤츠,EQB,2025,5998,5700
BMW,5시리즈,2020,37772,3700
BMW,5시리즈,2022,36285,4950
BMW,7시리즈,2022,44575,7000
벤츠,S-클래스,2022,123198,9100
BMW,X6,2025,6434,11500
벤츠,A-클래스,2025,2423,4000
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
아우디,A7,2021,56742,4400
벤츠,CLS-클래스,2022,67557,6100
BMW,X3,2025,4260,6700
벤츠,GLE-클래스,2022,62100,7950
벤츠,S-클래스,2021,19904,10250
벤츠,CLS-클래스,2022,82932,6400
BMW,5시리즈,2025,10344,5400
BMW,5시리즈,2025,4175,0
렉서스,ES300h,2025,4514,6350
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,E-클래스,2024,8370,8900
미니,쿠퍼,2021,54120,2150
BMW,5시리즈,2023,38513,4650
벤츠,EQB,2025,1469,6100
벤츠,S-클래스,2025,11865,10900
벤츠,S-클래스,2022,62496,9300
BMW,i5,2024,11094,8300
벤츠,E-클래스,2023,44999,5500
BMW,6시리즈,2024,66825,5850
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,X5,2024,38465,0
벤츠,E-클래스,2025,4200,7700
아우디,Q5,2025,2844,6400
아우디,Q4,2024,23729,4400
BMW,3시리즈,2025,7079,4450
BMW,3시리즈,2025,9354,4550
렉서스,ES300h,2021,63604,4250
BMW,X5,2023,35750,7600
BMW,X5,2022,66800,6400
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,7시리즈,2021,51159,6700
BMW,5시리즈,2021,114727,3050
BMW,5시리즈,2023,30068,4600
BMW,7시리즈,2020,80997,7590
미니,쿠퍼,2025,5600,4250
벤츠,A-클래스,2025,16,6700
BMW,5시리즈,2024,32927,5650
BMW,5시리즈,2021,96900,3350
벤츠,E-클래스,2023,32060,4750
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,5시리즈,2025,9095,5300
BMW,2시리즈,2025,4964,3750
BMW,X6M,2025,4500,14000
BMW,3시리즈,2022,52174,3100
벤츠,GLA-클래스,2023,38313,4100
BMW,X5,2023,71496,9600
벤츠,A-클래스,2025,6193,6600
벤츠,E-클래스,2022,44428,4550
벤츠,S-클래스,2023,55332,9750
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,i4,2025,7940,6200
BMW,X4,2023,75589,4850
BMW,X2,2025,4850,4800
BMW,4시리즈,2025,6396,0
BMW,5시리즈,2023,66155,4300
BMW,3시리즈,2025,8173,4000
BMW,3시리즈,2025,6015,0
BMW,i4,2024,20674,6500
미니,더 뉴 미니,2024,5300,4100
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
벤츠,CLA-클래스,2024,7624,6800
미니,쿠퍼,2025,10057,4690
아우디,A3,2025,6650,2900
BMW,5시리즈,2022,39901,4300
벤츠,EQS,2022,21480,10700
BMW,X7,2025,10350,12500
BMW,3시리즈,2025,6628,4700
BMW,X7,2024,47639,10700
BMW,X5,2023,42578,8400
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,7시리즈,2025,9931,11900
BMW,7시리즈,2025,4209,13300
BMW,X6,2022,74639,7400
BMW,X6,2023,45939,7800
미니,컨트리맨,2025,10072,3900
포르쉐,더 뉴 파나메라,2025,1084,20300
벤츠,CLS-클래스,2021,50708,5700
BMW,X5,2022,24466,7600
미니,더 뉴 미니,2024,4391,3800
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
아우디,A6,2024,2551,5250
BMW,3시리즈,2023,99249,3380
BMW,6시리즈,2023,46677,5650
BMW,5시리즈,2022,52893,4300
벤츠,GLE-클래스,2023,63610,8200
BMW,X4,2022,92093,4890
BMW,X7,2025,7465,11300
BMW,5시리즈,2022,52253,3600
아우디,A6,2023,23447,4500
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,5시리즈,2023,23082,0
BMW,X6,2021,76450,6750
BMW,6시리즈,2023,37603,6090
미니,쿠퍼,2025,5725,4100
BMW,7시리즈,2020,54830,6250
BMW,X5,2023,62249,8600
아우디,Q8,2024,7687,7800
벤츠,GLE-클래스,2025,3949,11300
BMW,X6,2021,28446,7750
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
BMW,5시리즈,2025,5456,5300
BMW,XM,2023,33347,13600
BMW,4시리즈,2025,4288,5150
폭스바겐,아틀라스,2025,3572,5300
벤츠,E-클래스,2024,64302,6450
BMW,X2,2025,5164,4800
BMW,X5,2023,93667,6900
미니,쿠퍼,2020,32434,0
BMW,3시리즈,2025,6535,4450
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
아우디,A7,2020,63655,4400
BMW,5시리즈,2021,71550,3700
BMW,7시리즈,2022,104692,5700
BMW,X5,2022,31719,7350
벤츠,CLS-클래스,2021,62955,5550
미니,쿠퍼,2023,15151,2800
벤츠,GLE-클래스,2020,92000,5800
BMW,X6,2023,48053,8150
BMW,2시리즈,2025,4241,0
링컨,네비게이터,2021,60027,5250
BMW,X4,2021,58596,3750
기아,더 뉴 모하비,2016,96658,1290
기아,올 뉴 K7,2016,80117,1230
기아,K5,2021,84287,1700
현대,더 뉴 팰리세이드,2023,24320,3520
BMW,X3,2021,62617,4190
현대,디 올 뉴 싼타페,2024,8206,3700
아우디,A6,2020,79614,2920
현대,더 뉴 그랜저,2021,53292,2420
기아,K7,2015,117383,890
쉐보레(GM대우),말리부,2014,44432,520
쉐보레(GM대우),더 뉴 말리부,2019,119301,885
아우디,A6,2020,83340,2660
쉐보레(GM대우),더 뉴 트래버스,2023,62674,3150
아우디,Q5,2023,28445,4100
아우디,A8,2021,92826,6000
아우디,e-트론,2023,79849,5850
BMW,5시리즈,2025,18735,7500
BMW,3시리즈,2025,7347,4650
BMW,5시리즈,2023,24050,6450
